---
season: d2
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 184 (26%)
today: 3 (0%)
future: 517 (73%)
completed: 156 (83%)
unreported: 31 (17%)
total: 704
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	55914	2022-03-13	12:00pm	W		BTHEL                      	at		LIND                       	 	   	 	 	naia/d2	2022-03-13T16:00Z			fc0a8caa-01d7-4e79-a539-4eab2e27b79f
ITA	66851	2022-03-14	 1:00am	W		NEW                        	vs		SRU                        	 	   	N	 	d2     	2022-03-14T05:00Z			606a9db2-3b64-49c0-8fc1-ce7b94c1f8f2
ITA	41033	2022-03-14	 2:00pm	W		HIL                        	at		LYNN                       	 	   	 	 	d2     	2022-03-14T18:00Z			0b9a8194-2797-4930-b027-45955c3dbb67
ITA	74898	2022-03-14	 3:00pm	W		WNMU                       	at		MSUD                       	 	   	 	 	d2     	2022-03-14T19:00Z			14da4ba1-8b46-48ab-acf7-9c4cb8ac7a4c
ITA	61231	2022-03-14	 3:00pm	W		WSU                        	at		PBAU                       	 	   	 	 	d2     	2022-03-14T19:00Z			2bf5aa28-0eb7-4a23-a372-3b116dbf30d9
ITA	 7699	2022-03-14	 6:00pm	W		HPU                        	at		BIOLA                      	 	   	 	C	d2     	2022-03-14T22:00Z			40b2aedf-06c7-43c5-a656-ec5c161a0ae3
ITA	82355	2022-03-14	 1:00am	W		NEWM                       	vs		TEXAR                      	 	   	N	 	d2/naia	2022-03-14T05:00Z			3ea5e4cb-b74c-44d4-899d-48eb780b32e1
ITA	47878	2022-03-14	 7:00pm	W		SCCC                       	vs		WNMU                       	 	   	N	 	juco/d2	2022-03-14T23:00Z			90ad26b7-4616-42c8-9267-027b4557e028
ITA	26123	2022-03-15	 3:00pm	W		UCONN                      	at		FSC                        	 	   	 	 	d1/d2  	2022-03-15T19:00Z			22b6b07d-23fb-41fd-8be6-275f51682c2f
ITA	70283	2022-03-15	 1:00am	W		SHEP                       	vs		SRU                        	 	   	N	C	d2     	2022-03-15T05:00Z			cf11f19e-040c-43c0-ab6f-0b4e3870deb7
ITA	54726	2022-03-15	11:00am	W		UIS                        	at		AGSTA                      	 	   	 	 	d2     	2022-03-15T15:00Z			90e30dff-9aad-4a8f-90f3-b66078b08b7e
ITA	45640	2022-03-15	11:00am	W		BENT                       	at		ROL                        	 	   	 	 	d2     	2022-03-15T15:00Z			fdfc8b3c-1d60-4a80-8a85-564a998d0502
ITA	82912	2022-03-15	12:00pm	W		A&MKN                      	at		CUI                        	 	   	 	 	d2     	2022-03-15T16:00Z			8173043c-3bf5-4946-9aa5-875e391a9d82
ITA	 8307	2022-03-15	 1:00pm	W		ERSK                       	at		YOUNG                      	 	   	 	 	d2     	2022-03-15T17:00Z			fc8bf06e-8838-4bbd-9788-a4a2f117935f
ITA	92191	2022-03-15	 1:30pm	W		IUP                        	vs		SMTX                       	 	   	N	 	d2     	2022-03-15T17:30Z			8e343301-0748-454d-8d25-2eef41bc3fd8
ITA	34400	2022-03-15	 2:00pm	W		ANG                        	at		SPHC                       	 	   	 	 	d2     	2022-03-15T18:00Z			3dd6c3ae-cd43-4945-9a5c-2218f54deeb5
ITA	 6531	2022-03-15	 2:00pm	W		WSU                        	at		NOVSE                      	 	   	 	 	d2     	2022-03-15T18:00Z			725151c2-c048-4660-97f4-3ab7beeef606
ITA	62118	2022-03-15	 2:30pm	W		MILL                       	at		GBC                        	 	   	 	 	d2     	2022-03-15T18:30Z			719caea0-c635-4a7d-9beb-d14112a8a46e
ITA	95318	2022-03-15	 3:00pm	W		NESU                       	at		ATU                        	 	   	 	 	d2     	2022-03-15T19:00Z			53abae93-56f6-4dac-a0b2-01d743297b2d
ITA	72799	2022-03-15	 4:30pm	W		HPU                        	at		APU                        	 	   	 	C	d2     	2022-03-15T20:30Z			1e081394-27f0-4f71-add0-22bbb5ec29bd
ITA	53971	2022-03-15	 4:30pm	W		WSSU                       	at		AVER                       	 	   	 	 	d2/d3  	2022-03-15T20:30Z			abbebf50-8171-4557-b79b-b23909d299f1
ITA	65867	2022-03-16	11:00am	W		SMTX                       	at		EMBR                       	 	   	 	 	d2     	2022-03-16T15:00Z			01fe4105-7075-4f61-aace-f00bdce9884d
ITA	31802	2022-03-16	11:15am	W		FMNT                       	at		MERCY                      	 	   	 	 	d2     	2022-03-16T15:15Z			34514a26-2068-4dbc-a241-74c0889b9af4
ITA	95367	2022-03-16	12:00pm	W		WNMU                       	at		MESA                       	 	   	 	 	d2     	2022-03-16T16:00Z			7e7a18c0-43c2-45b8-b7a2-8ddecbd1e2f8
ITA	53359	2022-03-16	12:00pm	W		A&MKN                      	at		PLN                        	 	   	 	 	d2     	2022-03-16T16:00Z			e1945a94-f79f-426a-8a50-ed943aaf72f8
ITA	98751	2022-03-16	12:00pm	W		LEO                        	vs		QU                         	 	   	N	 	d2     	2022-03-16T16:00Z			7130f0e8-d664-498d-80f1-daff0870c1ad
ITA	41716	2022-03-16	 1:00pm	W		UIS                        	at		LAN                        	 	   	 	 	d2     	2022-03-16T17:00Z			44ce1897-576d-4820-8532-cc7865d14839
ITA	19688	2022-03-16	 2:00pm	W		FLAG                       	at		ROL                        	 	   	 	 	d2     	2022-03-16T18:00Z			55452307-c0bd-46d6-ae4e-2fe3f648281d
ITA	56196	2022-03-16	 2:00pm	W		HPU                        	vs		INDI                       	 	   	N	 	d2     	2022-03-16T18:00Z			dbbd4e6e-af8b-46eb-8fb6-c414ad9256da
ITA	68576	2022-03-16	 3:00pm	W		CSULA                      	at		CUI                        	 	   	 	 	d2     	2022-03-16T19:00Z			c65c8048-76ab-4435-a913-7a59f2532de6
ITA	45184	2022-03-17	 1:00am	W		GMU                        	vs		SRU                        	 	   	N	 	d1/d2  	2022-03-17T05:00Z			775f31d5-0f14-47ae-9d32-76d6b73e7f0e
ITA	18727	2022-03-17	11:00am	W		AUBM                       	at		HAR                        	 	   	 	 	d2     	2022-03-17T15:00Z			572e50c3-4d6c-4b02-9409-dd5d7264248f
ITA	17140	2022-03-17	 2:00pm	W		SMTX                       	at		NOVSE                      	 	   	 	 	d2     	2022-03-17T18:00Z			c1fd8fd0-772a-4ba0-87c3-fa91f4fddc9b
ITA	56211	2022-03-17	 3:00pm	W		OC                         	at		CUMBD                      	 	   	 	 	d2/naia	2022-03-17T19:00Z			b9a50962-6ea4-4c93-95fb-3886b0f4f830
ITA	43711	2022-03-17	 4:00pm	W		WWOOD                      	at		SWB                        	 	   	 	 	naia/d2	2022-03-17T20:00Z			ad138c91-9c08-437e-9b5d-e3c1dae4a670
ITA	74463	2022-03-18	11:45am	W		WCUPA                      	at		MERCY                      	 	   	 	C	d2     	2022-03-18T15:45Z			9db9bbb0-13ad-4403-a2e6-816fef36faf3
ITA	35762	2022-03-18	12:00pm	W		A&MKN                      	at		BIOLA                      	 	   	 	 	d2     	2022-03-18T16:00Z			0fccebfd-3557-4f07-a078-a01fc3f6d8bb
ITA	28025	2022-03-18	 2:30pm	W		AUGSD                      	at		WUT                        	 	   	 	 	d2     	2022-03-18T18:30Z			eeafd2df-8740-44cf-8f61-1747e1fba5dd
ITA	94312	2022-03-18	 2:30pm	W		LAN                        	at		YOUNG                      	 	   	 	C	d2     	2022-03-18T18:30Z			50183d6d-3fc6-4ab9-8bab-3146b5819331
ITA	93661	2022-03-18	 3:00pm	W		ANG                        	vs		W AL                       	 	   	N	 	d2     	2022-03-18T19:00Z			3f14cb2f-436b-4b5a-b885-bc08411a9acc
ITA	 5238	2022-03-18	 2:00pm	W		FSC                        	vs		IUPUI                      	 	   	N	 	d2/d1  	2022-03-18T18:00Z			90014744-736b-4b43-9256-8a9f48d3d46a
ITA	60141	2022-03-18	 1:00am	W		GFOX                       	vs		SRU                        	 	   	N	 	d3/d2  	2022-03-18T05:00Z			00ac5bc6-8abf-41a8-ba78-943155a0a56d
ITA	45926	2022-03-19	10:00am	W		LAN                        	at		UNG                        	 	   	 	C	d2     	2022-03-19T14:00Z			c143658f-a565-44f3-aa0c-5434da9795ce
ITA	39289	2022-03-19	10:00am	W		LEO                        	at		NOVSE                      	 	   	 	C	d2     	2022-03-19T14:00Z			1d69ba10-433c-4b13-90bb-9a65bf36702f
ITA	31206	2022-03-19	 1:00pm	W		FSC                        	vs		SMTX                       	 	   	N	 	d2     	2022-03-19T17:00Z			3a0739b2-9193-47b1-b3b4-c8048fb17d83
ITA	19693	2022-03-19	 1:00pm	W		LYNN                       	at		TAMP                       	 	   	 	C	d2     	2022-03-19T17:00Z			624401fe-a9bc-4c59-a223-aaaf92d6a0e5
ITA	17921	2022-03-19	 2:00pm	W		NESU                       	at		SWB                        	 	   	 	 	d2     	2022-03-19T18:00Z			d6cf341e-1536-430b-afb2-33192ee3bdb9
ITA	61098	2022-03-19	 2:00pm	W		QUC                        	at		ANDSC                      	 	   	 	C	d2     	2022-03-19T18:00Z			7f745b99-a10d-43cf-9d32-d481f2ac5d90
ITA	88136	2022-03-19	 3:00pm	W		FMU                        	at		CHOW                       	 	   	 	C	d2     	2022-03-19T19:00Z			853c25ae-e78d-41e2-aa33-dafa0480351c
ITA	 3678	2022-03-19	 3:00pm	W		MILL                       	at		MERCY                      	 	   	 	C	d2     	2022-03-19T19:00Z			5f90584a-7c19-4a68-bd33-b317f8e55c7a
ITA	24247	2022-03-19	 2:00pm	W		W AL                       	at		LT                         	 	   	 	 	d2/d1  	2022-03-19T18:00Z			ccd7661b-00d9-4530-9527-a3ce1cbae9c5
ITA	85861	2022-03-20	 2:00pm	W		ECK                        	at		LYNN                       	 	   	 	C	d2     	2022-03-20T18:00Z			e121772b-d0c9-4517-bac3-bdea365a4133
ITA	66796	2022-03-20	 2:00pm	W		UTPB                       	at		UTEP                       	 	   	 	 	d2/d1  	2022-03-20T18:00Z			4aafa039-881b-4c17-a8c0-2bd19a9adeed
ITA	36070	2022-03-20	 3:00pm	W		GBC                        	at		DEL                        	 	   	 	 	d2/d1  	2022-03-20T19:00Z			ded5dd32-547a-4720-981d-bcb53c42fad6
ITA	54891	2022-03-20	 2:00pm	W		MIDD                       	at		CSULA                      	 	   	 	 	d3/d2  	2022-03-20T18:00Z			0cf096cf-7630-43b7-af38-0a26b79d0fcb
ITA	 3663	2022-03-20	 1:00am	W		CARL                       	at		OC                         	 	   	 	C	naia/d2	2022-03-20T05:00Z			ca87c340-46da-4095-b873-3fc76fd9ab3e
ITA	29074	2022-03-21	12:00pm	W		USTMN                      	vs		WGA                        	 	   	N	 	d1/d2  	2022-03-21T16:00Z			be6a6aa9-813e-4623-a44d-6868ecca969d
ITA	23504	2022-03-21	 3:00pm	W		WVSU                       	at		FSC                        	 	   	 	 	d2     	2022-03-21T19:00Z			39e6536b-efca-43cd-b6e9-e05f2b28be78
ITA	67496	2022-03-22	12:00pm	W		MERCY                      	at		WLU                        	 	   	 	 	d2     	2022-03-22T16:00Z			83e7e8b5-ec7f-482e-92d7-5bd75e4803c3
ITA	28831	2022-03-22	 2:00pm	W		ANDSC                      	at		LIME                       	 	   	 	C	d2     	2022-03-22T18:00Z			9dbc103b-9c7a-42ed-ab6f-cf806a7f6a7f
ITA	45493	2022-03-22	 3:00pm	W		WVSU                       	at		LEO                        	 	   	 	 	d2     	2022-03-22T19:00Z			95c5f4da-dd03-4228-80a9-e01cfd267eb6
ITA	15124	2022-03-22	 4:00pm	W		QU                         	at		W ILL                      	 	   	 	 	d2/d1  	2022-03-22T20:00Z			a0a76a2a-5449-486b-81a7-e67a4dcfa87b
ITA	99938	2022-03-22	11:00am	W		WGA                        	at		SCF                        	 	   	 	 	d2/juco	2022-03-22T15:00Z			7dd9c8b7-5b58-462a-8ceb-6dbf5a017166
ITA	32959	2022-03-22	 2:00pm	W		NEWM                       	at		COWL                       	 	   	 	 	d2/juco	2022-03-22T18:00Z			2c2e544f-e525-4326-abdd-f4b365cedb98
ITA	31968	2022-03-22	 3:00pm	W		KEISR                      	at		TAMP                       	 	   	 	 	naia/d2	2022-03-22T19:00Z			128b3fc4-227e-4598-822e-cb1a09b1d6c6
ITA	96100	2022-03-22	 3:30pm	W		McPH                       	at		WUT                        	 	   	 	 	naia/d2	2022-03-22T19:30Z			ab22d551-e222-4b12-8dba-e40ee83a6781
ITA	18704	2022-03-23	 4:00pm	W		WVSU                       	at		ROL                        	 	   	 	 	d2     	2022-03-23T20:00Z			a06fee6b-a122-4567-bf2e-2970639115d5
ITA	37615	2022-03-23	 7:30pm	W		CSUP                       	at		MSACC                      	 	   	 	 	d2/juco	2022-03-23T23:30Z			194a0cec-d6f6-442e-b6e1-21c47d9f830e
ITA	73309	2022-03-24	11:00am	W		WCUPA                      	at		GBC                        	 	   	 	 	d2     	2022-03-24T15:00Z			39664e32-5054-4a8b-9c28-50388ff5be77
ITA	38303	2022-03-24	 3:00pm	W		MON                        	at		LEO                        	 	   	 	 	d2     	2022-03-24T19:00Z			c68a41a3-196f-44ff-b72c-f138e1f7507a
ITA	65726	2022-03-25	 6:00am	W		UCR                        	at		CHAM                       	 	   	 	 	d1/d2  	2022-03-25T10:00Z			53d0f884-1c66-401a-b0f2-9dcf8949e216
ITA	90250	2022-03-25	 1:00pm	W		MWSU                       	at		NEWM                       	 	   	 	C	d2     	2022-03-25T17:00Z			0dcd57e4-1ff4-4605-a81b-7ef4bb3b06b9
ITA	59618	2022-03-25	 1:00pm	W		SWB                        	at		WUT                        	 	   	 	 	d2     	2022-03-25T17:00Z			fb4bca8b-549e-415e-98ff-b1944f33784d
ITA	61047	2022-03-25	 1:00pm	W		UIS                        	at		UMSL                       	 	   	 	 	d2     	2022-03-25T17:00Z			c87b34ee-94b2-4c94-971c-7c61480513c8
ITA	 8087	2022-03-25	 2:00pm	W		ANG                        	at		SMTX                       	 	   	 	C	d2     	2022-03-25T18:00Z			cca5f8f2-0307-4120-8fea-1f2108e58eb9
ITA	22415	2022-03-25	 2:00pm	W		LYNN                       	at		VAL                        	 	   	 	 	d2     	2022-03-25T18:00Z			54a3ba15-2248-4bf7-9922-0cf9bb456b5d
ITA	72834	2022-03-25	 3:00pm	W		NESU                       	at		UCO                        	 	   	 	C	d2     	2022-03-25T19:00Z			c82f8e23-0cdb-4993-be30-94d8992d7179
ITA	 7750	2022-03-25	12:00pm	W		MSUTX                      	at		WNMU                       	 	   	 	C	d3/d2  	2022-03-25T16:00Z			40f1dad6-40c6-44eb-970a-7d3a9847b754
ITA	87945	2022-03-25	 5:00pm	W		TRU                        	at		DUBQ                       	 	   	 	 	d2/d3  	2022-03-25T21:00Z			465aeb72-88e8-488e-9241-6706fcbd5f59
ITA	61443	2022-03-26	11:00am	W		EMM                        	at		FMU                        	 	   	 	C	d2     	2022-03-26T15:00Z			1ba8b3cd-9433-4d56-aa07-14ac2d3812eb
ITA	61813	2022-03-26	12:00pm	W		MERCY                      	at		CUP                        	 	   	 	C	d2     	2022-03-26T16:00Z			11a299f7-dfe5-4356-a102-b83e8de0cb7f
ITA	71315	2022-03-26	12:00pm	W		SRU                        	at		IUP                        	 	   	 	C	d2     	2022-03-26T16:00Z			6a6d69f4-d5ee-42b4-a18a-4a7092f8b697
ITA	71661	2022-03-26	 1:00pm	W		DBAP                       	at		WNMU                       	 	   	 	C	d2     	2022-03-26T17:00Z			c147e327-a472-46ad-987e-9ac68702b5b8
ITA	68927	2022-03-26	 1:00pm	W		TAMP                       	at		ROL                        	 	   	 	C	d2     	2022-03-26T17:00Z			0ece8b20-1ad1-4fb4-9af0-73812a33778a
ITA	63625	2022-03-26	 1:00pm	W		UNK                        	at		WUT                        	 	   	 	C	d2     	2022-03-26T17:00Z			89850a7a-d2d8-41ce-b435-fb9e5e3c4b21
ITA	97835	2022-03-26	 2:00pm	W		ANDSC                      	at		COK                        	 	   	 	C	d2     	2022-03-26T18:00Z			98c9cf2a-b985-4cc5-88bf-f8c56824c831
ITA	 9431	2022-03-26	 2:00pm	W		LYNN                       	vs		UWF                        	 	   	N	 	d2     	2022-03-26T18:00Z			4609f3b2-a20b-4be1-bf0f-cc9ebf39993a
ITA	21648	2022-03-26	 2:00pm	W		A&MKN                      	at		SMTX                       	 	   	 	C	d2     	2022-03-26T18:00Z			625042da-1a9a-4920-b628-a3a120e39459
ITA	37494	2022-03-26	 4:00pm	W		FHS                        	at		NWMO                       	 	   	 	C	d2     	2022-03-26T20:00Z			76724503-63ad-4c7a-9066-104d74a8ab06
ITA	53702	2022-03-26	 2:00pm	W		TXTYL                      	at		LT                         	 	   	 	 	d2/d1  	2022-03-26T18:00Z			60e1c8bb-74eb-4f1f-8258-fbf63949c74d
ITA	12854	2022-03-26	12:00pm	W		BENT                       	at		SPRG                       	 	   	 	 	d2/d3  	2022-03-26T16:00Z			d6421d6f-a36b-40b8-9620-60669a768ee5
ITA	97140	2022-03-26	 3:00pm	W		TRU                        	at		CRNLC                      	 	   	 	 	d2/d3  	2022-03-26T19:00Z			6aca46e3-0497-431d-90b6-2e215210911a
ITA	94106	2022-03-27	12:00pm	W		FHS                        	at		WUT                        	 	   	 	C	d2     	2022-03-27T16:00Z			e11c13fe-d3fa-48b1-a69c-0c14d70b78d9
ITA	90875	2022-03-27	12:00pm	W		UIS                        	at		QU                         	 	   	 	 	d2     	2022-03-27T16:00Z			a3e13229-00a4-4497-be4e-ca5cdbea60dd
ITA	81457	2022-03-27	 1:00pm	W		YOUNG                      	at		AGSTA                      	 	   	 	C	d2     	2022-03-27T17:00Z			95316e7a-1705-49a6-b5bb-718adb8447bd
ITA	54886	2022-03-27	 2:00pm	W		MCK                        	at		HAR                        	 	   	 	 	d2     	2022-03-27T18:00Z			8c00b856-d2da-4904-8199-8d5685526e85
ITA	12121	2022-03-27	 6:00pm	W		CHAM                       	at		HPU                        	 	   	 	C	d2     	2022-03-27T22:00Z			2251fbae-7a51-4d2c-a779-9821b8938cf5
ITA	34932	2022-03-27	 9:30am	W		MNKTO                      	at		GUST                       	 	   	 	 	d2/d3  	2022-03-27T13:30Z			7c9c8bbd-d482-47c5-8a23-2082463b50c0
ITA	57505	2022-03-27	 2:00pm	W		SCSU                       	vs		STBEN                      	 	   	N	 	d2/d3  	2022-03-27T18:00Z			e744ff0c-65a4-48ae-aebb-0833a918efbd
ITA	76220	2022-03-27	11:00am	W		ROCKH                      	at		WWOOD                      	 	   	 	 	d2/naia	2022-03-27T15:00Z			52ac9d08-12c9-4165-956b-8b5a5da584ff
ITA	33232	2022-03-28	 3:00pm	W		NOVSE                      	at		FSC                        	 	   	 	C	d2     	2022-03-28T19:00Z			108f1b74-2357-41ce-92c5-43b5e84a0dca
ITA	 7995	2022-03-28	 5:00pm	W		UIU                        	at		WARTB                      	 	   	 	 	d2/d3  	2022-03-28T21:00Z			942560ba-4d5a-4f9c-9855-13dbb4238046
ITA	25366	2022-03-29	12:00pm	W		AGSTA                      	at		ANDSC                      	 	   	 	 	d2     	2022-03-29T16:00Z			176ae6bd-9df3-4dce-88d1-01ea0ef0eb7c
ITA	80489	2022-03-29	 3:00pm	W		ART                        	at		CUI                        	 	   	 	 	d2     	2022-03-29T19:00Z			f66a4e2d-6505-4d72-be08-21863a63e590
ITA	67727	2022-03-29	 3:30pm	W		ROL                        	at		EMBR                       	 	   	 	C	d2     	2022-03-29T19:30Z			b7f5001c-f782-4eac-9ce4-b2466051deef
ITA	59469	2022-03-30	11:30am	W		SHL                        	at		MERCY                      	 	   	 	C	d2     	2022-03-30T15:30Z			214b1355-0b0e-4f1e-81fd-e0521dc6367b
ITA	 4914	2022-03-30	 3:30pm	W		ART                        	at		APU                        	 	   	 	 	d2     	2022-03-30T19:30Z			46ef8da1-adf6-4db4-b8a6-b5191bc8ebf3
ITA	33371	2022-03-30	 4:00pm	W		CLARN                      	at		SRU                        	 	   	 	C	d2     	2022-03-30T20:00Z			c910ece1-cccf-41f7-a5a2-266d9d2d53d7
ITA	 8252	2022-03-31	 1:30pm	W		FSMTH                      	at		SMTX                       	 	   	 	C	d2     	2022-03-31T17:30Z			e6a1fae8-ac00-4d7b-a77a-24fcf05fff60
ITA	31310	2022-03-31	 2:00pm	W		SEOSU                      	at		NEWM                       	 	   	 	 	d2     	2022-03-31T18:00Z			a009daed-0d19-451b-9835-5aa6d5e9ef97
ITA	80791	2022-03-31	 3:00pm	W		ART                        	at		BIOLA                      	 	   	 	 	d2     	2022-03-31T19:00Z			4720f9be-0fd9-49e6-94c6-791aa9c17c43
ITA	12317	2022-03-31	 3:00pm	W		CSULA                      	at		CSUS                       	 	   	 	 	d2     	2022-03-31T19:00Z			241a52b0-53e0-4f47-a4ad-3f14dd30e925
ITA	70921	2022-03-31	 3:00pm	W		FSC                        	at		LEO                        	 	   	 	C	d2     	2022-03-31T19:00Z			62ae9047-b5d2-4984-8689-21cf524ef7f3
ITA	27072	2022-04-01	10:00am	W		CAM                        	at		SMTX                       	 	   	 	C	d2     	2022-04-01T14:00Z			0ef1ad60-adbf-43d8-b78c-07e1fa4d260e
ITA	99009	2022-04-01	12:00pm	W		LMRC                       	at		FMU                        	 	   	 	C	d2     	2022-04-01T16:00Z			37295d0d-c548-4c58-a1b3-23c70eb06da1
ITA	52501	2022-04-01	12:00pm	W		MERCY                      	vs		WVWC                       	 	   	N	 	d2     	2022-04-01T16:00Z			f026fb64-fc4f-4cf5-b394-c932e5ea7ba5
ITA	34479	2022-04-01	12:00pm	W		WNMU                       	at		TXTYL                      	 	   	 	C	d2     	2022-04-01T16:00Z			d094fffa-779b-4ae5-bcdb-4fb309f81061
ITA	49893	2022-04-01	 2:00pm	W		YOUNG                      	at		UNG                        	 	   	 	C	d2     	2022-04-01T18:00Z			b9d6dd5a-1458-4774-9d82-506ba2329300
ITA	92178	2022-04-01	 4:00pm	W		EMP                        	at		NESU                       	 	   	 	C	d2     	2022-04-01T20:00Z			edebaf50-4248-409a-96b2-adcd92f4edb5
ITA	60474	2022-04-01	 6:00pm	W		WNMU                       	at		LETOU                      	 	   	 	 	d2/d3  	2022-04-01T22:00Z			4a3de3c2-0f79-43a8-b00a-bbaa33640ba1
ITA	45616	2022-04-01	12:00pm	W		MSUTX                      	at		A&MKN                      	 	   	 	C	d3/d2  	2022-04-01T16:00Z			d14a864c-50c6-4225-836a-044298514cb2
ITA	67719	2022-04-02	10:00am	W		LEO                        	at		LYNN                       	 	   	 	C	d2     	2022-04-02T14:00Z			d0da8638-e8c8-4070-8586-04fb16621f16
ITA	62271	2022-04-02	11:00am	W		TAMP                       	at		BAR                        	 	   	 	C	d2     	2022-04-02T15:00Z			aa57bd46-b047-47d3-87be-08bbf78c6141
ITA	80590	2022-04-02	11:00am	W		DBAP                       	at		A&MKN                      	 	   	 	C	d2     	2022-04-02T15:00Z			51d7ce76-f749-4625-a8e2-79f0bc7f5c9b
ITA	18904	2022-04-02	11:00am	W		EMP                        	at		UCO                        	 	   	 	C	d2     	2022-04-02T15:00Z			532767ae-ed3c-477b-9a7b-8919ee3084f8
ITA	52523	2022-04-02	11:00am	W		SNHU                       	at		GBC                        	 	   	 	 	d2     	2022-04-02T15:00Z			b634ca36-0d27-446a-b0ea-5db757f6af0b
ITA	12589	2022-04-02	11:00am	W		DAVEN                      	at		GVSU                       	 	   	 	C	d2     	2022-04-02T15:00Z			7aae0392-e4c8-4ef1-9985-316a5a94adfa
ITA	17684	2022-04-02	12:00pm	W		UIS                        	at		MCK                        	 	   	 	C	d2     	2022-04-02T16:00Z			1aee499b-202f-424d-87cd-00e4acf2c8aa
ITA	14582	2022-04-02	12:00pm	W		SRU                        	at		WVSU                       	 	   	 	 	d2     	2022-04-02T16:00Z			4ba6df28-32c0-4c09-af2a-48432c80f59e
ITA	38046	2022-04-02	 1:00pm	W		AUBM                       	at		UNG                        	 	   	 	 	d2     	2022-04-02T17:00Z			1f0e1a21-cded-44cb-be05-423004ec6d69
ITA	60630	2022-04-02	 1:00pm	W		KING                       	at		FMU                        	 	   	 	C	d2     	2022-04-02T17:00Z			b573a8cd-fe9d-4210-b339-807a13f81b66
ITA	73436	2022-04-02	 1:00pm	W		MNKTO                      	at		MARY                       	 	   	 	C	d2     	2022-04-02T17:00Z			3333e916-b0a4-43fd-9b55-b38610175e6b
ITA	 4929	2022-04-02	 2:00pm	W		FSC                        	at		PBAU                       	 	   	 	C	d2     	2022-04-02T18:00Z			ad885f9f-c3b2-41d8-96d3-96ab0d8bcbbb
ITA	43094	2022-04-02	 2:00pm	W		LRC                        	at		ANDSC                      	 	   	 	C	d2     	2022-04-02T18:00Z			b1597d61-16e0-4e1a-ba47-3123e26b8b86
ITA	33493	2022-04-02	 2:00pm	W		NEWM                       	at		NESU                       	 	   	 	C	d2     	2022-04-02T18:00Z			8ac00bb7-48ef-43f5-afc3-1d76581be13e
ITA	20737	2022-04-02	 3:00pm	W		CSULA                      	at		ART                        	 	   	 	 	d2     	2022-04-02T19:00Z			9101fc71-df90-45f5-89ff-d96db7487565
ITA	37581	2022-04-02	 3:00pm	W		SAU                        	vs		WUT                        	 	   	N	 	d2     	2022-04-02T19:00Z			68ab9dc5-60ee-4085-ae47-8e97fe95cee2
ITA	68746	2022-04-02	 4:00pm	W		MERCY                      	at		DUQ                        	 	   	 	 	d2/d1  	2022-04-02T20:00Z			c7d7b9fb-6765-467f-85a2-96a314af2477
ITA	  317	2022-04-02	 1:00pm	W		COLC                       	vs		MESA                       	 	   	N	 	d3/d2  	2022-04-02T17:00Z			617b12c5-7947-478c-a874-5948178bf1c5
ITA	 9513	2022-04-03	10:00am	W		MNKTO                      	vs		MSUM                       	 	   	N	C	d2     	2022-04-03T14:00Z			89804f76-48db-4e6f-942c-97436ffbf4c8
ITA	57807	2022-04-03	10:00am	W		TAMP                       	at		NOVSE                      	 	   	 	C	d2     	2022-04-03T14:00Z			2c3b3eca-26a1-45f5-b7cc-cbdc3865e935
ITA	10380	2022-04-03	12:00pm	W		SRU                        	at		UC                         	 	   	 	 	d2     	2022-04-03T16:00Z			8ecfee00-804a-4b59-9dfa-c5e3f5c4070f
ITA	16954	2022-04-03	 1:00pm	W		EMBR                       	at		LYNN                       	 	   	 	C	d2     	2022-04-03T17:00Z			1e1beb2f-7a84-4c68-b3c3-450f8d78cabf
ITA	79199	2022-04-03	 2:00pm	W		HAR                        	vs		WUT                        	 	   	N	 	d2     	2022-04-03T18:00Z			673ed251-9a5c-4a85-a75c-16da5a7638df
ITA	76990	2022-04-03	 6:00pm	W		HPU                        	at		HILO                       	 	   	 	C	d2     	2022-04-03T22:00Z			71e2909e-0955-4b12-8f60-9f113f18db2c
ITA	58634	2022-04-03	 1:00pm	W		COLC                       	at		MSUD                       	 	   	 	 	d3/d2  	2022-04-03T17:00Z			3a4587e2-6f64-4d2c-9f9c-89c8b279864a
ITA	65036	2022-04-04	12:00pm	W		NEWM                       	at		UCO                        	 	   	 	C	d2     	2022-04-04T16:00Z			e5e376f1-741c-4b1a-97c2-14e0f610b0cb
ITA	94431	2022-04-05	11:30am	W		IUP                        	at		MERCY                      	 	   	 	C	d2     	2022-04-05T15:30Z			20e97182-b096-442c-a156-1fe1fdfc2923
ITA	18612	2022-04-05	 2:00pm	W		LEO                        	at		FLAG                       	 	   	 	 	d2     	2022-04-05T18:00Z			0bedc1cd-a04d-4b00-bbbe-0ee5a331c8fd
ITA	50693	2022-04-05	 3:00pm	W		HEND                       	at		HAR                        	 	   	 	C	d2     	2022-04-05T19:00Z			fc020939-7923-4bf6-9e30-0f5201cd5a82
ITA	18990	2022-04-05	 3:30pm	W		LYNN                       	at		ROL                        	 	   	 	C	d2     	2022-04-05T19:30Z			342168b5-c930-4e93-8fc2-c7cbeedf739f
